Tape 91A/16|||
|CC|Roger, Ron. Good readback. I've got a DAP weight for one man for the CSM, if you want to copy it somewhere. FA0 would like to get the maneuver started, Ron. Go ahead, and I'll give it - -|
|CMP|Okay. Okay. All righty; 244 and 341 PROCEED; 50 18; CMC; caged; PROCEED. Okay. CSM weight.|
|CC|Okay, CSM DAP weight for one man: 36032. Note 2: engine trim good as is. And a note from FAO: if mag Bravo Bravo has 50 percent, no need to change; good for docking with 50 percent. Readback.|
|CMP|Okay, CSM weight is 36032. And that's for me alone, I guess. Packed [?] off and yacked [?] off are good as is. And there's 50 percent on mag Bravo Bravo, so we might as well use it, huh?|
|CC|That's affirm.|
|CMP|Don't want to run out. Okay.|
07 15 41 49|CMP|Houston, America. Did you all reset the surface flag?|
|CC|That's affirmative. That's affirmative. We reset it.|
|CMP|Okay.|
|||
||Tape 121B/9|
|CC|The only thing we got open right now, Ron, is the 0U and ascent pad or pads.|
|CMP|Okay. If you have them, I could go ahead and copy them. If you don't have them yet, it's all right.|
|CC|Okay, Ron. I've got the direct ascent and the coelliptic rendezvous T. times of page 187 - yes, that's on time 187.|
|CMP|Okay, just a second there, Bob.|
|CMP|Okay, ready to copy the old direct ascent pads, I guess.|
|CC|Okay, Ron, the direct ascent, GET lift-off: 188:01:35.93-, GET TPI: 188:55:57.00. Over.|
07 15 47 08|CMP|Okay, lift-off - -|
||END OF TAPE|
|||
||Tape 122A/1|
|APOLLO|17 AIR-TO-GROUKD VOICE TRANSCRIPTION|
07 14 18 18|LMP-LM|Gordy, this is Jack. I just went off biomed briefly.|
|CC|Okay, Jack.|
|LMP-LM|And Gene will be on biomed shortly.|
|CC|Roger.|
|LMP-LM|Gordy, I'm back up.|
|CC|Okay.|
07 14 37 16|LMP-LM|Okay, Houston. This is the LMP suited. How do you read biomed and voice?|
|CC|Oh, we're copying your ticker loud and clear. Also your voice.|
|LMP-LM|Okay.|
|CDR-LM|Gordy, Gene. I'm going off the air.|
|CC|Okay, Geno.|
07 14 51 33|CDR-LM|Okay, Gordo. This is CDR. You ought to have me all backup on the comm and biomed now.|
|CC|Okay, Geno. Looking good.|
|CDR-LM|CDR's PRD is 17045.|
|CC|Okay; got that.|
|LMP-LM|LMP is 24150.|
|CC|Okay.|
07 15 02 16|CDR-LM|Okay, Gordo. We're ready to don the helmets and gloves.|
|CC|Okay.|
|||
Tape 122A/2|||
|CDR-LM|Okay, Gordo. We're going to press on, but don't let us miss 185:58 for the VHF check, will you?|
|CC|Sure won't. We're watching them.|
|CDR-LM|Okay.|
07 15 06 02|CC|Challenger, Houston, We're getting close to the bottom on descent water. We're expecting to have to switch to ascent water sometime- in the next hour. We'll give you a call.|
|CDR-LM|Okay, Gordy.|
|LMP-LM|Okay.|
|LMP-LM|I cleaned them up for you. What more could you ask?|
07 15 07 38|CDR-LM|Yes. Hey, Houston. We're VOX now.|
|CC|Okay; and loud and clear on VOX.|
|LMP-LM|Is the recorder on yet?|
|CDR-LM|Yes. The recorder's on, but I dor.'t think it's going to work. (Laughter) See if I've got anymore juice in here. I owe Don Arabian something.|
|CDR-LM|Wristlet covers. Don wristlet covers.|
07 15 09 22|CDR-LM|Okay; my right - right glove is or. and locked. Verified.|
|CDR-LM|Oh, I just came to the end of my grease. Probably a good time, because if everything goes the way it's supposed to, I shouldn't put on these ZV clothes anymore.|
|LMP-LM|Don't you use that in your IV?|
|CDR-LM|No, I don't need it with my IV.|
07 15 10 10|CDR-LM|Mine are all on and verified. Locked. 3ack in SUIT FLOW.|
|||
||Tape 112A/3|
|CDR-LM|Hey, we got 8 minutes to the comm check, so let's press on. Hate to get in the middle of the integrity check - Oh, we can do it. This won't take long. Need any help with your glove?|
|LMP-LM|I will.|
|CDR-LM|Okay. Let me. Buggish today. Turn that off.|
|LMP-LM|Well, I did once, Gene, and I - didn't help, and I started to run out of air. There.|
|CDR-LM|Doublecheck. You sure they're locked?|
|LMP-LM|Yes, they're locked.|
|CDR-LM|Okay.|
|LMP-LM|Okay. Gloves are GO.|
07 15 11 28|CDR-LM|Okay; stay facing that way. Pressure integrity check. Suit shall not be maintained at elevated pressure greater than 5 minutes. Okay; SUIT GAS DIVERTER, PULL to EGRESS. Verify.|
|LMP-LM|Okay; that's verified.|
|CDR-LM|CABIN GAS RETURN, EGRESS. Verify.|
|LMP-LM|EGRESS verified.|
|CDR-LM|SUIT CIRCUIT RELIEF, CLOSE.|
|LMP-LM|I'm CLOSE.|
|CDR-LM|Okay; we will leave PRESSURE REG A, CLOSE.|
|LMP-LM|Yes, sir.|
|CDR-LM|PRESSURE REG B, DIRECT 0 , and we'll go up to 3.7 or 4.0 on the cuff gauge, and then you want to go to EGRESS on it.|
|LMP-LM|Okay.|
|||
Tape 112A/4|||
|LMP-LM|Okay; you can go on up. I'm in DIRECT O2.|
|CDR-LM|Okay; suit circuit's coming up.|
|CDR-LM|Okay; suit circuit's about 7*2 now. Should be coming off the peg shortly. I'm off the peg.|
|LMP-LM|And I'm off the peg.|
|CDR-LM|You can stop it on your cuff gage - -|
|LMP-LM|Yes, I will.|
|CDR-LM|- - at 3.7*|
|LMP-LM|That's 3-0, 3.5, 3.7.|
|CDR-LM|Okay; go to egress.|
|LMP-LM|I'm in EGRESS.|
|CDR-LM|Okay.|
07 15 13 09|CDR-LM|MARK it.|
|LMP-LM|Okay. 3.75 and CDR was 3.75*|
|CDR-LM|Got about k minutes for VHF.|
|CDR-LM|Our suits are going to be good.|
|LMP-LM|That's the whole circuit.|
|CDR-LM|Yes, I know.|
|LMP-LM|It's about the same.|
|CDR-LM|Got about 10 seconds to go.|
|CDR-LM|Okay.|
07 15 14 24|CDR-LM|MARK it. CDR dropped from 3.75 to 3.60.|
|LMP-LM|Okay.|
|CDR-LM|Okay; SUIT CIRCUIT RELIEF, AUTO. Hold your ears|
|||
||Tape 112A/5|
|LMP-LM|AUTO.|
|CDR-LM|Suit circuit pressure decays to 4.8. Coming down.|
|CDR-LM|Okay. Jack. The next thing is depress, but before we do that, I think we ought to get the VHF check. It's only about 3 minutes away.|
|LMP-LM|Do it. I got a scratch on my helmet.|
|CDR-LM|Okay, Gordo. We're going to configure for the VHF here. Standing by for a call from the CMP.|
|CC|Okay; sounds like a good idea.|
|CDR-LM|And we'll press on after that. Jack, you better make sure your volume's up.|
|LMP-LM|You're RECEIVE B, huh?|
|CDR-LM|I'm A, OFF - we're A, OFF and RECEIVE, B on the AUDIO.|
|LMP-LM|Hey, what do we do once we hear him?|
|CDR-LM|Okay; when you hear him, probably answer him is the first thing. And then - and then VHF. No. They need - You want A TRANSMITTER, VOICE/RANGE, then A to T/R, and A TRANSMITTER, OFF after conversation.|
|LMP-LM|Okay.|
|CDR-LM|As soon as you hear him, you want the VHF A TRANSMITTER to VOICE/RANGE.|
|LMP-LM|Yes, I'll do it. Is he going - He's going to try to lock up on us I guess, huh?|
|CDR-LM|They've got us VEF RANGING, so we'll have to be quiet once we get established.|
|CDR-LM|*** like home in these suits.|
|LMP-LM|Yes.|
|||
Tape 112A/6|||
|CC|Challenger, about 30 seconds to the comm check.|
|CDR-LM|Okay. Thank you, Houston.|
|LMP-LM|There he is.|
|CDR-LM|Yes. Talking in VOX.|
|LMP-LM|Okay; I'm going to go VOICE/RANGING, I guess.|
|CDR-LM|Wait - No, wait until he gives us the call.|
|LMP-LM|Hey, Houston; we're reading CMP on VOX.|
|CC|Roger.|
|CDR-LM|Hey, Captain America, this is Challenger. You're loud and clear. Go to T/R.|
|LMP-LM|Okay, Ron. You're loud and clear. How do you read us? Okay; you were very good on B. On T/R, you're in the mud a little bit. On the A. Oh, okay. That's better. You must have turned away from your mike. How are you doing?|
|CDR-LM|Okay. Okay. Are you in VOICE/RANGE, Jack?|
|LMP-LM|Yes, I am.|
|CDR-LM|Ron, are you going to do any ranging at all?|
|CDR-LM|Okay. Gee, you're loud and clear. How's - how's America looking to you? Yes, we got a beautiful bird down here. We'll - we'll see you up there shortly.|
07 15 19 48|LMP-LM|Hang in there and keep your probe extended. Okay; we're going to go VHF, OFF.|
|CDR-LM|Okay. Jack, you need your A TRANSMITTER, OFF.|
|LMP-LM|A is OFF.|
|CDR-LM|That's all you need to do.|
|LMP-LM|Outstanding.|
|||
||Tape 112A/7|
|CC|Okay, Challenger. You have a GO from us for depress.|
|CDR-LM|Okay; stand by 1.|
|LMP-LM|I doubt it.|
|CDR-LM|You might be able to. It's awful glary though. He'll be well sunlit up there.|
|LMP-LM|I doubt it.|
|CDR-LM|Okay; we have a GO for depress, Jack. On 16 ECS, CABIN REPRESS, OPEN.|
|LMP-LM|CABIN REPRESS coming OPEN. OPEN.|
|CDR-LM|Why don't you watch your gage, and I'm going to -Okay. I'm going to open the forward dump to AUTO to 3.5.|
|LMP-LM|Okay; I'll watch. You call.|
|CDR-LM|Hey, coming down?|
|LMP-LM|Okay; it's 5 s 4.5> 4. Stand by.|
07 15 21 21|LMP-LM|MARK. 3-5.|
|CDR-LM|Okay. Verify - suit circuit lockup at 4.3 and decaying. Okay; it's 4.5. Stand by for the decay. Oh, man, I got to go get that WATER SEP SELECT.|
|LMP-LM|Pull the 2, huh?|
|CDR-LM|Oh, boy.|
|LMP-LM|Want me to get it?|
|CDR-LM|No. I got longer arms, I guess.|
|LMP-LM|I can reach back in there.|
|CDR-LM|Okay. If you can get back there.|
|||
Tape 112A/8|||
|LMP-LM|I think. Now, they want it?|
|CDR-LM|Yes, now. Pull the 2.|
|LMP-LM|Okay. Pull the 2. Okay. Happy with the suit circuit. And yes, we got a decay in the suit loop.|
|CDR-LM|Okay. Okay; verify suit circuit lock's up. I'm dumping all the way.|
|LMP-LM|Okay.|
|LMP-LM|Circuit is 4.2.|
|LMP-LM|We're at 0.7 in the cabin and 4.1 in the suit.|
|LMP-LM|About 4.0, and the cabin is 0.3.|
|CDR-LM|Okay; let me see if I can jar it.|
|LMP-LM|Okay; I guess we're GO for EVA-4.|
|CDR-LM|Five, isn't it? Five this time? Oh, man, I got it open. If I could bleed that pressure. Oh, boy. Hey, hold it here for a minute. There's a lot of psi on that hatch.|
|LMP-LM|Okay; that'll hack it. Let me go to AUTO here. Need my checklist. Make it - Oops, that's closed. That's AUTO, and the lock ... is on? Okay? Hatch is open all the way. Where are we?|
|LMP-LM|Why is that still waving in the breeze?|
|CDR-LM|Man, there's a solar wind in here.|
|LMP-LM|We're on 7- something here. Still venting, are we? Houston, how's our cabin configuration? Mean there's still the - had a little breeze going out the hatch.|
|CC|All the numbers look good here, Jack.|
|CDR-LM|Hey, hold that, Jack.|
|LMP-LM|Okay. Okay. Ready?|
|CDR-LM|Okay.|
|||
||Tape 112A/9|
07 15 25 40|LMP-LM|Partially open; that's good. ... Jettison the jett bag. Here goes Santa Claus - -|
07 15 25 47|CDR-LM|Here you go, Santa Claus. - - Santa Claus' bag. Another bag of goodies.|
|LMP-LM|Give it the old - -|
|CDR-LM|There you go.|
|LMP-LM|- - 3-point kick.|
|CDR-LM|Right. Beautifully done. Just where we wanted it. All clear the ascent stage.|
|LMP-LM|Need the - Okay; clear. Good boy. Now, for your next act.|
|CDR-LM|No. Don't - don't even think about it.|
|LMP-LM|Okay. (Laughter)|
|CDR-LM|Okay? (Laughter)|
|LMP-LM|Jettison bag. All items are clear of ascent stage. Ready to close hatch?|
|CDR-LM|Looks like it.|
|LMP-LM|Short EVA-5- Are we STAY/NO STAY for hatch closure?|
|CC|You have a GO for closing the hatch.|
|LMP-LM|Okay.|
07 15 26 55|CDR-LM|Okay. The hatch is closed.|
|LMP-LM|Boy, is it easy to get around in here without a PLSS on. Okay; your DUMP VALVE verified in AUTO?|
|CDR-LM|Yes, sir, and locked.|
|LMP-LM|Okay.|
|CDR-LM|CABIN REPRESS. Okay.|
|||
Tape 112A/10|||
|LMP-LM|Okay.|
|CDR-LM|Verify it's AUTO?|
|LMP-LM|It's AUTO.|
|CDR-LM|Okay; on 16, CABIN REPRESS, CLOSED?|
|LMP-LM|Okay; CABIN REPRESS going CLOSED.|
|CDR-LM|And the hatch looked clear when I - sealed it. Clear when I closed the hatch.|
|LMP-LM|Okay. Closed.|
|CDR-LM|There's the MASTER ALARM. And the cabin is coming up. AUX 0 .|
|CDR-LM|Okay; cabin is increasing, and you can go to CABIN on PRESSURE REG B|
|LMP-LM|It's in CABIN.|
|CDR-LM|Every warning light will go off here shortly. And my suit's coming down.|
|LMP-LM|Mine, also.|
|CDR-LM|Okay. We're just about to go to 50 percent. DESCENT 0 . We're there.|
|CDR-LM|Okay. Cabin's almost at regulating pressure, and cabin lights are still on. Next thing we'll do when it stabilizes, we'll doff our gloves, doff our helmets; locked up.|
|LMP-LM|Okay; 5-0.|
|CDR-LM|Okay. You can doff your gloves.|
|LMP-LM|Let me watch that pressure a minute. Well, it looks like it's stable at five. Okay.|
|CDR-LM|How's the cabin look, Houston? Looks good here.|
|CC|Okay; it looks good here.|
|||
||Tape 112A/11|
|CDR-LM|Okay.|
|LMP-LM|I hope so. Physics says it should have been.|
|CDR-LM|There's an experiment.|
|LMP-LM|Not really, since we do that with our PLSS and everything else.|
|CDR-LM|Okay. Take your helmet off.|
|LMP-LM|That was painless enough.|
|CDR-LM|Jack, I'd wrap that thing around it like that.|
|LMP-LM|Say, man, don't we take our helmets?|
07 15 30 10|CDR-LM|Not yet. We - No, obviously. Go behind the engine cover.|
|LMP-LM|Okay.|
07 15 33 40|CC|Challenger, Houston. Just a reminder. Before you stow the right-hand OPS on the floor, you need to attach the floor hole cover.|
|CDR-LM|Okay; we're - Jack's down there cleaning up the floor now, and I'm working on the visors.|
|CC|Okay.|
07 15 38 53|CC|Challenger, Houston. We have a copy of a - an update on the rock stowage that was given to you last night. We're not sure if they read one part of it to you, and that was concerning using some contingency webbing to reinforce the tiedown of the bag that goes on the Z-27 bulkhead. If you did get that update, forget it. We do not need any extra tiedown other than the normal tiedown. Over.|
|LMP-LM|Okay, Gordy. That's for the buddy PLSS bag, I guess, and we did not get it. But we haven't quite stowed that yet anyway, so we will forget it.|
|CC|Okay.|
|||
Tape 112A/12|||
|CDR-LM|Are the Rover batteries still alive?|
07 15 39 47|CC|I'll check with the ... Stand by.|
||END OF TAPE|
|||
||Tape 122B/1|
|APOLLO|17 AIR-TO-GROUND VOICE TRANSCRIPTION|
07 15 47 01|CC|Over.|
|CMP|Okay, lift-off, 188:01:35.93; TPI, 188:55:57.00.|
|CC|Okay, Ron. And the coelliptic rendezvous pad below that. GET lift-off --|
|CMP|Okay.|
|CC|- - 188:01:14.00; NOUN 11, CSI time, 139:01:53.81; NOUN 37, TPI tine, 190:55:00.00. Over.|
|CMP|Okay, lift-off is 188:01:l4.00; CSI's 189:01:53.81; TPI, 190:55:00.00.|
|CC|One thing's wrong in there, Ron. The GE time -the lift-off is 188:04 on the coelliptic rendezvous pad - l88:04:l4.|
|CMP|Yes, that does sound a little better.|
|CC|Did you get that, Ron? 188:0U:14.00 .|
|CMP|Okay, for the coelliptic, lift-off is later than ascent, so it is 188:04:14.00.|
|CC|Roger. Good readback and up in that block if you didn't copy it there, that CSM weight that I gave you before is 36032.|
|CMP|Yes, 36032. That's right.|
0? 15 49 13|CMP|Okay, I guess you need a P52.|
|CMP|(Singing) ...|
07 15 52 36|CMP|Regulus ...|
|CC|Gave you an easy one, didn't ve?|
|CMP|Yes. But - with the Earth in the field of view, you can tell you - there's a star there, but you can't recognize the pattern.|
|||
Tape 122B/2|||
|CC|Well, we'll know when we look at the star-angle difference.|
|CMP|(Laughter) That's right.|
|CMP|24 is Gienah. Okay, take me to Gienah.|
07 15 54 03|CMP|Has to be Gienah, I hope. Oh, that's not so bad.|
|CC|Yes we ' 11 buy that.|
|CMP|Okay. Plus 102, plus 030, and a minus 06. At 186, zap out 35, huh?|
|CC|You can torque them.|
|CMP|Okay.|
07 15 55 03|CMP|I torque.|
07 15 56 04|CMP|Ah ha! I tested the theory. The field cf view is 1.8 degrees precisely, isn't it? And the Earth - -|
|CC|Affirmative.|
|CMP|- - is just a little bit inside of it.|
|CC|Affirmative.|
|CMP|So, this is indeed 2 degrees in diameter.|
|CMP|... doing here now. Calibration, okay?|
|CMP|(Humming) And it's pretty good fishing. Test's what they had in the dead band.|
|CMP|Down this time -|
|CMP|That's it right there.|
07 16 00 49|CC|Okay, I copy these numbers in your LS?'Y .|
|CMP|Okay.|
|||
||Tape 122B/3|
|CC|Ron, we're 12 minutes from - from LOS here and you're looking good. You want to be donning your PGA so that you're not - you're not on loop at LOS -we just - you're looking good and just be advised that' we'll be - have the S-band relay from the LM to you - will be active when you come around and it'll be a single CAPCOM loop setup for this next rev.|
|CMP|Okay, I'll go to PTT then for that type of operation|
|CC|Roger. Real good. You will not be relaying to the LM; the LM will be relaying to you, but it won't go the other way, Ron. Unless we need it to set up the - -|
|CMP|Oh, it won't? Oh, okay; I see.|
|CC|And also we do have the dual - -|
|CMP|That's a good deal.|
|CC|- - desk set up here at CAPCOM, so if at any time we want to break down any relay at all ana go back to split loop, we can do it, no problem.|
|CMP|Okay.|
|CC|Ron, just a reminder. Zero the optics when you can, please.|
07 16 03 47|CMP|Okay, thank you.|
07 lo 32 XX||BEGIN LUHAR REV 51|
||END OF TAPE|
|||
||Tape 123A/1|
|APOLLO|17 AIR-TO-GROUND VOICE TRANSCRIPTION|
07 i6 oo 58|CC|Challenger, Houston. I'm standing by with a pad any time you're ready.|
|LMP-LM|Okay, Gordy. I'll be ready in just a minute.|
07 16 05 03|LMP-LM|Okay, Gordy, go with the ascent pad.|
|CC|Okay, Jack. This is the direct ascent pad. T. 1 & is 188:01:35-93; NOUN 76 is 5540.8, 0032.0 minus 000.5; DEDA 047 is plus 37430; minus 72507; plus 58669; plus 56907; plus 0032.0; plus 0535.9; and TPI time is 188:55:57.00. LM weight 10900; and HA, is 62.9; Hp, 62.2. One remark; your Tig for one rev late is 190:00:18. Go ahead.|
07 16 07 00|LMP-LM|Okay, Gordy, here is your readback. Direct rendezvous - direct rendezvous is 188:01:35.93; 5540.8, 0032.0, minus 000.5, plus 37430, minus 72507, 58669, 56907, 0032.0, 0535-9; 188:55:57.00; 10900, 629, 622. Remark: one rev late T. is 190:00:18. Over.|
|CC|Okay5 that was a good readback. Now I have a coelliptic ascent pad. T. is 188:04:14.00; 5539-0, ig 0038.0, minus 000.5; plus 37430; minus 72507; 58630; 56907; 0038.0. Rest of the pad down to LM weight is NA. Your LM weight is 10900, and the H and Hp are NA. Over.|
|LMP-LM|Okay, coelliptic readback: l88 : 04:14 .00 ; 5539-0, 0038.0, minus 000-5; plus 37430; minus 72507; 58630; 56907; 0038.0; rest of pad is NA except for LM weight5 10900. Over.|
|CC|Okay, that's a good readback. Turn to page 10; I have the CSI pad coelliptic.|
|CDR-LM|And, Gordy, I'm starting to pick up the breakers on panel 11.|
|CC|Okay, Geno.|
|LMP-LM|Okay, Gordy, CSI on page 10.|
|||
Tape 123A/2|||
|CC|Okay. T. is 189:01:53.81. T, at TPI is ig ig 190:55:00.00. NOUN 8l is 053-9; and DELTA-V is a plus all balls. 373, 0541.9, 0655.0; plus 053.9, plus all balls, and plus 001.2.|
|LMP-LM|Okay. CSI pad; 189:01:53.81, 190:55 ‘.all zeros; plus 053.9, plus all zeros; 0541.9, 0655-0; plus 053-9, plus all zeros; plus 031.2. Over.|
|CC|Okay. That's a good readback. That's all I have for you.|
|LMP-LM|Okay.|
07 16 14 36|CDR-LM|Okciy, Gordo, we're on the top of 8-4.|
|CC|Roger, Geno.|
07 16 15 55|LMP-LM|Okay, Gordo. The rendezvous radar looks a little warm, it - I'm reading about 90 degrees.|
|CC|Okay 90.|
|LMP-LM|Okay, Gordy, are you ready for AGS STATUS tc OPERATE?|
|CC|Let me check. We're ready, Jack; go ahead.|
07 16 18 32|CDR-LM|Okay, Gordo, NOUN 72, R2 is not varying. I've got, both shaft and trunnion, and crosspointers varying.|
|CC|Okay, Geno. We copy that.|
07 16 19 26|CDR-LM|Okay, Gordy. On the radar test, everything is GO. Everything is within limits. The only anomaly is the one I just reported.|
|CC|Okay, Geno. And 20 seconds here on the hour even, we'll have a site handover to Goldstone.|
|CDR-LM|Okay.|
07 16 24 12|CC|Geno, Houston. You can go ahead ana park the radar at 0 and 30.|
07 16 24 20|CDR-LM|Yes. It's going there right now, a:-, a a.atter of f act.|
|||
||Tape 123A/3|
|CC|Okay.|
07 16 26 14|LMP-LM|Okay, Houston. The AGS gyro calibration is complete and looks pretty good. I guess Z's a little -little - No, that - Yes, Z's a little more than you'd expect, I guess.|
|CC|Okay, Jack.|
|CC|Challenger, Houston. Words on the radar. When you parked it there, we saw it go to the proper places. From all our indications, the interface between the radar and the PGNS is okay. And our best guess is some kind of self-test problem.|
|CDR-LM|Okay, Gordy. Thank you.|
07 16 28 04|CDR-LM|Rate gyros are good.|
|CC|Roger.|
07 16 29 28|LMP-LM|Okay, Gordy. I'm gcing to go to AUTO on the S-BAND, if you want it.|
|CC|Okay. We're GO. And go ahead with the check.|
|CDR-LM|Okay, Gordy. I'll give you a call before I fire, but we're in the process of getting ready for the RCS.|
|CC|Roger.|
07 16 30 25|CDR-LM|Okay, Gordo. Here we go.|
07 16 31 39|CDR-LM|Gordy, the AGS check looked good.|
|CC|Roger. It looked good here also.|
07 16 31 57|LMP-LM|Okay; SYSTEM A QUAD 4 talkback still sticky.|
|CC|Roger, Jack.|
07 16 33 05|CDR-LM|Okay. Here we go 011 the PGNS, Gordy.|
|CC|Okay, Geno.|
07 16 33 47|CDR-LM|Looked good here, Gordy.|
|||
Tape 123A/4|||
07 16 33 54|LMP-LM|And, you've got DATA and POO.|
07 16 34 00|CC|Okay. Your up-links are coming. We'll give you a vector and zero the pos/neg cells. Your PLS is okay.|
07 16 36 00|CC|Challenger, Houston. We'd like you to put the ASCENT BATTERIES OK according to the procedures on the next nage, 8-8, just a little early because of pre-conditioning noticed in - tefore descent. And we checked your RGAs during the hot fire, ana your hot fire itself, and they both looked good.|
|LMP-LM|Thank you, Gordo.|
07 l6 36 28|CC|And, Challenger, it's your computer now.|
|LMP-LM|Thank you.|
07 16 39 57|CDR-LM|Gordo, did you ever get any word on the Rover batteries?|
|CC|No. I sure haven't. I haven't heard on that one.|
|CDR-LM|It's not important. 1 just wondered whether those things were going to be working back there.|
|CC|Okay. We've got no reason to believe they won't. When you get down to parking the rendezvous radar antenna after this P57, give me a call. We're going to change the parking position.|
|CDR-LM|Okay.|
|CDR-LM|Why don't you just give me the numbers now?|
|CC|"Oka;/. Do a - as - as the checklist, shovfa, except do a VERB 4l NOUN 72 to 0 and 30 degrees. Go to SLEW, and then delete the ""manual slew for 3 seconds."" They want to leave it there for temperature purposes. This will be a cooler position for it during ascent."|
|CDR-LM|Okay. Understand. That's 0 and 03000.|
|CC|That's affirmative.|
|||
||Tape 123A/5|
|CDR-LM|And the first 01 - first 04 was 0.01.|
|CC|Roger. We got that.|
07 16 44 28|CC|Challenger, Houston. We've got you on television now. We have a good picture.|
|CDR-LM|Glad to see old Rover's still -working.|
07 16 48 59|CC|Okay. We got your NOUN 05?|
07 16 49 21|CC|Go ahead and torque them.|
07 16 53 14|CDR-LM|Okay, Houston. P12 looks good, and the PGNS is in AUTO.|
07 16 53 20|CC|Okay, Challenger. There's no change to 047 and 053. I do have a K-factor for you.|
|LMP-LM|Go ahead.|
|CC|Okay. It's 179:59:59-82. Over.|
|LMP-LM|Okay; 15 - 179:59:59-82.|
|CC|That's right, Jack.|
07 16 55 25|CC|Challenger, Houston. I have a couple of PIPA bias updates for the PGNS.|
07 16 55 39|LMP-LM|Okay. Go ahead.|
|CC|Okay, a VERB - with a VERB 21 NOUN 01, load address l452 with 03045, and load address 1454 with 05246. Over.|
|LMP-LM|Okay. That's 1452 with 03045; and 1454, 05246.|
|CC|Readback1s good.|
07 16 57 02|LMP-LM|Okay. They're in, Houston.|
|CC|Okay. Look good to us.|
07 16 58 09|CMP-CM|Hey, Houston; America.|
|||
Tape 123A/6|||
|CC|Roger, America. This is Houston. You're loud and clear.|
07 16 58 21|CMP-CM|Okay, Gordo. Got my suit on.|
|CC|Okay, Ron. We gave you the wrong skinny on the comm configuration last rev. We're actually, now, in a full MSFN relay mode. We'd like you to stay off of VOX. Over.|
07 16 58 44|CMP-CM|Can do. I'm off VOX.|
07 16 59 18|CC|Challenger, Houston. When you get to a break point, I have some words on what you can expect in the way of guidance steering. Over.|
|CDR-LM|Stand by.|
07 17 00 08|CDR-LM|Okay, Gordy. You can go ahead and talk while we're putting our helmets and gloves on.|
|CC|Okay. We never got around to debriefing you on PDI, but the out-of-plane indications you saw on the AGS during descent were proper. We had changed your - your vector slightly just prior to PDI, and so the AGS was navigating and indicating properly. We just ran the present ascent targets in the LMS with the half-a-mile crossrange as shown on the pad, and you're going to be steering south. That's the way the steering direction goes. That's to your left, for Geio's benefit. And the crosspointer indicated a maximum of about 13 feet-per-second out-of-plane velocity at about ignition plus 3 minutes and 50 seconds, and then came on back to zero. Over. That - that velocity was AGS velocity.|
|LMP-LM|Okay, Gordo. That's good information to have.|
|CDR-LM|Understand; the AGS on that one. Okay.|
07 17 02 43|CMP-CM|Okay, Houston. America maneuvering to attitude.|
|CC|Roger, America.|
07 17 03 00|CMP-CM|Also I'll start pumping up the cabin, DIRECT' O2-|
|||
||Tape 123A/7|
|CC|Okay.|
07 17 03 08|LMP-LM|ASCENT WATER is OPEN, Houston.|
|CC|Roger.|
07 17 04 24|CDR-LM|Okay, Houston. We're at lift-off minus 17 minutes, and VERB 47 is going over.|
|CC|Roger, Challenger.|
07 17 05 45|CC|America, we see your cabin at 5-5-|
|CMP-CM|Okay, thank you.|
07 17 06 04|CMP-CM|DIRECT 02 is CLOSED.|
07 17 06 10|CDR-LM|Houston, the DESCENT BATTS are coming OFF.|
|CC|Roger.|
07 17 06 21|CC|America, it looks like, to us here, your maneuver has stopped. Maybe you hit the stick.|
|CMP-CM|You roll around in this thing, you knock the thing off of lock.|
07 17 06 56|CC|Challenger, we're recommending PGNS direct rendezvous.|
07 17 07 02|CDR-LM|Roger, Gordo; understand. PGNS direct rendezvous for Challenger.|
07 17 07 58|CC|America; OMNI Delta, please.|
07 17 08 44|CC|America, this is Houston; voice check.|
07 17 08 46|CDR-LM|Okay, hold -|
07 17 09 02|CDR-LM|Hello, Houston; Challenger. Circuit breakers are configured. We're on the top of 8-l6.|
|CC|Challenger, Houston. Okay; sounds good.|
07 17 09 17|CDR-LM|And we're standing by for lift-off minus 10.|
|CC|Roger.|
|||
Tape 123A/8|||
07 IT 09 35|CDR-LM|And, Houston, are you in relay now?|
07 17 09 40|CC|We had - we lost high gain on America, so we inhibited the down-link. We're not in relay, no.|
|CDR-LM|Okay.|
|CC|We're actually in a one-way relay. Ron should be able to hear you, but not vice versa.|
07 17 11 01|CDR-LM|Okay, Houston; coming up on 10 minutes. And we're ready to pressurize the APS.|
07 17 11 06|CC|Okay; you're GO to pressurize the .UPS.|
07 17 11 14|CDR-LM|Okay. The MASTER ARM is coming ON. I've got two good lights.|
07 17 11 22|CDR-LM|TANK 1 is SELECTED. Okay, ASCENT HELIUM PRESS TANK 1, FIRE. Ready; 3, 2, 1 -|
07 17 11 33|CDR-LM|MARK it. We got a squib fired, Houston.|
|CC|Roger.|
07 17 ll 52|CC|Challenger, you're GO for TANK 2.|
|CDR-LM|Okay, understand; GO for TANK 2. Ready? Okay. 3, 2, 1 -|
07 17 12 06|CDR-LM|MARK it. TANK 2. We got the squib.|
07 17 12 21|CC|Okay, Challenger. Both tanks look good.|
|CDR-LM|Wonder why they didn't balance off?|
07 17 12 28|CDR-LM|Okay. MASTER ARM is coming OFF, and the lights are out.|
07 17 12 34|CDR-LM|Okay, Jack. SYSTEM A ASCENT FEED 2, OPEN. Okay, monitor your - okay.|
