||||
||Tape 44/5||
|CC|Roger.||
|LMP|I'll get some shots of that next time around. That's a spectacular pattern. You almost get the feeling that the cold airmass moving out of Antarctica streams for a while north/south. And then it picks - The cloud patterns change and as it starts to migrate, the winds start to change from east to west, Maybe that's where it encounters the Jetstream.||
02 15 16 29|CC|Roger.||
02 15 19 45|CC|America, Houston. I have a couple of miscellaneous items here.||
|CMP|Okay; go ahead.||
|CC|Okay. We'd like you to disable B2 and D2 just for a drill here.||
|CDR|Oh, thank you, Gordo.||
|CC|Also, the SHe tank looks exactly nominal, as far as the rise rate goes, to us.||
|CDR|Can't argue with that.||
|CC|And to summarize your film budget situation, have three magazines: KK, LL, and MM are budget for the scheduled photos such that they have only five, 19, and one, respectively, frames left over after you've done a.11 the scheduled pictures. And November November, we think, has just - has just nine frames remaining now. The two nonscheduled magazines are 00 and PP; l6o frames each. Those are the ones provided for optional use. We have 44 additional frames scheduled out of November November, scheduled during lunar orbit. There is only nine left in it now, so we'd like to save at least 60 frames out of either Oscar Oscar or Papa Papa, the two optional magazines, to cover the scheduled frames. Guess what we're saying is there is no problem. We've still got plenty of film, but you will have to use some of your optional mags for scheduled pictures. Sixty frames is what we want to save.||
||||
Tape 44/6||||
|CMP|Okay; mighty fine, Gordo. Plan on Oscar Oscar for that magazine.||
02 15 22 12|CC|Okay.||
02 15 34 12|LMP|Gordy; this is Jack.||
|CC|Go ahead, Jack.||
|LMP|I - Cal Tech will never forgive me; I'm a little hesitant on my elementry optics. But I just put Ron's polarizing filter in front of the monocular, looking at the Earth and rotate 90 degrees, and from max to min in terms of brightness, there's a remarkable change. And I suspect that means that the Earth is' polarizing light enough to see it. The main thing that happens is that the oceans get considerably darker when I rotate the filter towards the dark position anyway. The continents don't seem to show any obvious change, but the oceans and the zero phase point darken - oh, I would guess by a factor of two in brightness. Maybe that's an extreme, but I think it's that.||
|CC|Roger. I was just trying to think of a reason. Is it uniform change over all ocean areas, or is it more of a change in some areas than others?||
|LMP|Well, I'd say that the subsolar point shows the greatest change, but you can still - the zero phase point shows the greatest change. But all the oceans get darker.||
02 15 35 51|CC|Very interesting. We are just about to switch omnis.||
02 15 42 15|LMP|Houston, 17.||
|CC|Go ahead.||
|LMP|Gordy, I figure you're getting an optics briefing ready for me, right?||
|CC|1 haven't had anybody volunteer one. Strictly some layman theories going around, but nothing official.||
|LMP|Okay.||
||||
||Tape 44/7||
02 15 46 05|CC|America, Houston. Just got started on the Cowboy-Redskin game, about 5 minutes into it. The Cowboys are ahead 7 to nothing. They scored the first time they got the ball.||
|LMP|Gordy, you started talking before we had an omni. Try it again.||
|CC|Okay. The Cowboy-Redskin game just got started. It's now 7 to nothing, Cowboys. They scored the first time they got their hands on the ball.||
|LMP|Okay. I think we got most of that. It happened again, though.||
|CDR|Did you say it was 7 to nothing, Cowboys?||
|CC|That's what I said. They scored the first time they got the ball. It's - the game's just about 5 minutes old.||
|CDR|Outstanding. I thought this was Saturday. Isn't -isn't today Saturday?||
|CC|It is, but the college is all through, so the pros are playing on Saturday now.||
|CDR|Beautiful. Seven to nothing, huh? Go get 'em, Cowboys.||
|LMP|But, he would say the same thing for Washington, I'm sure.||
02 15 47 45|CDR|Nosiree. Go get 'em, Cowboys.||
02 15 48 57|CMP|Houston, 17-||
|CC|Go ahead, Ron.||
|CMP|Okay, Gordo, tfy apologies on the CMP's insuit drinking bag. There was, in fact, water in it. However, somehow, when we put the suit on, the water bag had gotten turned sideways, I guess, is the way to explain -it. It had gotten turned sideways such that the suction tube was crimped sideways. And, as a result, there was no way that you could get any water to go through the tube.||
||||
Tape 44/8||||
|CC|Okay. You're talking about the problem we had there just before launch, right?||
|CMP|That1s affirmative - prelaunch.||
|CC|Okay, and for your information, the PTC looks good. It ought to hold.||
|CMP|Okay. Mighty fine. I lost my scissors. If there is anything you can do to help me find them, I'd be - appreciate it.||
|CC|Okay.||
02 15 50 22|CMP|Okay (1aughing).||
02 15 52 40|CC|Got a game plan update for you here. It's now 14-nothing, Dallas; still in the first quarter.||
|CDR|You're sure a bearer of good news, Gordy. That's great.||
|LMP|Gordy, I just - this is Jack. I just tried the red filter on the front of the monocular and about the only major thing I noticed was that the cloud patterns over the landmasses seemed to be enhanced. The contrast between cloud and land, particularly green land is enhanced. Otherwise, all it does is make the red - the Earth look a little red.||
02 15 53 37|CC|Roger, Jack.||
02 16 04 13|CDR|Hey, Gordo; this is Gene.||
|CDR|Hey, Houston; this is 17.||
|CC|Roger, Geno. I think we've got you now. Go ahead.||
|CC|Okay, Geno. I think we got you - -||
|CDR|... 17.||
|CC|- - Now. Go ahead.||
|CDR|Okay. I just happened to be throwing a few switches, and I see our helium tank temperature on quad A is about 95 or so. And the others are quite low. Is that because of our attitude there during- the LM checkout?||
||||
||Tape 44/9||
|CC|That's affirm. That's the reason.||
|CDR|Okay. I also see the tank that - package temperature a little higher on that quad too. But, being close to a hundred it seems a little unusual. You're - you're happy, right?||
|CC|That's affirm. No problem. We've been watching it, and it seems to be coming down now.||
|CDR|Okay. Fine. Thank you.||
02 16 09 07|LMP|Houston, you want the H HEATERS to AUTO and the FAN 3 OFF now?||
|CC|Stand by, Jack.||
|CC|That's affirmative, Jack. Go ahead.||
02 16 09 54|LMP|Okay. That1 s done.||
|CC|Now 21 to nothing, Cowboys. Second quarter.||
|CDR|Super Bowl, here they come. Watch out now.||
|CC|Should remind you that the Commander in Chief is a Redskin fan.||
|CDR|I read about that. That's why the Cowboys need as much help as they can get.||
|LMP|Gordy, in the continuing saga of looking at the Earth through rose-colored glasses, I tried a blue-colored glass, and it - as you might expect, completely masks out the continent. The land areas are just not visible through the blue. Otherwise, the ocean and clouds - or the contrasting ocean and clouds remain about the same.||
|CC|Roger, Jack.||
|LMP|And, Gordy, I tried putting all the filters we had together to check the Sun for sunspots, but just not quite enough light attenuation to do that.||
|CC|Okay. For a while I thought you were a human weather satellite. Now I think you're a human Earth resources satellite.||
||||
Tape 44/10||||
|LMP|Well, about all I can say is I'm a satellite I guess.||
|LMP|Gordy, it looks as if the distribution of water and ice in the ri - Ross Sea has changed in the last day or two. I don't remember looking at it yesterday specifically, but it seems to be different today than it was the first day.||
02 16 12 46|CC|Roger.||
02 16 19 53|LMP|Houston, 17*||
|CC|Go ahead, Jack.||
|LMP|Yes , about this icepack in the Ross Sea. The - as I remember a couple days ago, there were two clear areas, triangular in shape and quite elongate, that were projecting out into the sea from the innermost part of the bay, or the - from the continent. Today those are not apparent, at least the first look I made. And it looks like there is an elongate, more irregular clear area that is roughly parallel to the Antarctic coastline within the sea itself. We'll check that a little more closely and see if that's right.||
|CC|Okay. Seems like kind of a quick change for something like ice, doesn't it?||
|LMP|Yes , and that's what bothers me. That's why I wonder if I'm not being fooled by cloud patterns or something.||
02 16 21 16|CC|I'm looking at a satellite picture here, which I guess is around 12 hours old though. But over to the east of Australia, maybe about a continent width east of Australia, there is really striking long frontal system - striking because it's so long and so straight, sort of west-northwest, trending west-northwest and east-southeast trending. Can you see that?||
02 16 23 38|CDR|Gordo, are you there?||
|CC|Yes, sir, right here.||
||||
||Tape 44/11||
|CDR|Okay. Now Jack and I may be talking about two different frontal systems or patterns, but the one I think you might be referring to is the one I referred to yesterday as a ruffled parrot's beak. Actually two of them tied together, one starting up probably southeast of Australia and -and then heading down with a long arcing frontal system to another clockwise rotational parrot's -parrot's cone, I should say, down around - near the tip of South America, between it and Antarctica. There is one strong tributary front heading up to the north-northwest from the western side of this big, arcing, frontal mass. And I think that's probably what you're referring to. I'm not sure. I can't quite see Australia coming up over the -over the horizon yet.||
|CC|Okay. I - hqt picture cuts off right about the -oh, two-thirds of the way south in Australia, that latitude. So most likely we're talking about the same thing, but I can't verify the southern part of it.||
02 16 25 19|CDR|There is some tremendous - western side of that curve front is a tremendous clockwise rotational airmass. It must cover hundreds of square miles. The one down near - near the continent of Antarctica, down there, near the tip of South America, seemed to be squashed slightly as if there is possibly some - some squashing or effect coming off -off the South Pole area near Antarctica. I think, if I turn around and look at it the way Jack was looking at it, it's a cap of a mushroom. Only instead of simply curving in underneath the cap, it has clockwise rotations on both sides as it curves under.||
|CC|Roger.||
||END OF TAPE||
||||
||Tape 45/1||
|APOLLO|17 AIR-TO-GROUND VOICE TRANSCRIPTION||
02 l6 28 28|LMP|Gordy, I just took two pictures of the Earth at the-present time. And those are - Right now the camera is on frame 153.||
|CC|Okay; 153.||
|LMP|Gordy, where did you say your ATS satellite picture left off to the west?||
|CC|Okay. To the west, it goes clear on over to Africa. But to the south, it cuts off about 30 south, or not quite all of Australia.||
|LMP|Okay. Yes, that mushroom pattern we've been talking about, on either edge - either end of the cap - and the mushroom points north - is a major cyclone circulation system. And also taking - moving, in one case - or trending, in one case, to the northwest and the other to the northeast, there are linear cloud patterns. Gives it a very symmetrical and a striking appearance. I hope it shows on those pictures.||
02 16 30 43|CC|Okay. It doesn't show on the one I got. Maybe a later version will have that one. Because it cuts - It's cut off on this one.||
|CDR|(Chuckle) Hey, Gordo. This is Geno.||
|CC|Go ahead.||
|CDR|To put this update in simple terms - at 65, I guess on our clocks, you'll update us to about 67:40, right?||
|CC|That's affirmative.||
|CDR|Does that mean we have to eat 2 hours and 40 minutes earlier?||
|CC|Oh, you got me there. I - You haven't been eating -you haven't eaten since breakfast. Is that right?||
|CDR|Oh, yes, sir. We just finished. We'll take another go at it, but I feel I've spending my life here eating.||
||||
Tape 45/2||||
|CC|Yes. Well, we'll leave it up to you on this special case here.||
|CDR|Okay, I think we'll take - a - a jab at supper here later in the day as per the Flight Plan.||
02 16 34 02|CC|All right.||
|CDR|Gordy - the whole suiting operation - I was really very pleased with. Jack and I both got in our suits very easily. And one by one we went into the LM. And that's where we zipped each other up. And we really had little or no trouble. We took our time. We got all configured in terms of changing our pockets around and whatever else we needed to do. And, actually, I think it's much easier to get suited than it is to get unsuited, personally.||
|CC|Okay. Sounds good.||
|CDR|Ron stayed suited and did the entire tunnel work. And then went - did it by himself - and then totally doffed his suit and stowed it by himself, also, to sort of extend that little exercise.||
02 16 35 16|CC|Roger.||
02 16 46 31|CC|America, Houston. Halftime score is 28 to 3 -Cowboys.||
|CDR|Keep talking, Gordo.||
|CC|Okay, I'll keep talking (laughter). The - I've learned that when you get to the ALFMED and pull it there, you'll see some tape around the emulsion shields. Those are three rectangular areas in front of your eyes and to either side that contain the photographic emulsion. This tape is around the edges of each of those three areas to help seal out light leaks. You haven't seen it before. Leave the tape on there. Don't pull it off. Over.||
|CDR|Okay.||
02 16 48 12|LMP|Gordy, just took a series of pictures of the Earth with the 35-millimeter using the polarizing filter||
||||
||Tape 45/3||
||in the two positions. And the frame count is now 39- I took six pictures. And with the filter, on the first of each pair, in the DOWN position. The second's in the UP position. And I changed the f-stop from - the first set at f/4, the second set at f/2, and the third set at f/8.||
|CC|Okay; we got all that, Jack.||
|LMP|And, Gordy, you might ask one of the experts around there in - Is the lightmeter in the 35-millimeter integrating over the interior spot, or over the hairline spot? The larger one.||
|CC|Okay, I'll ask.||
|LMP|It acts as if it's the interior one, but||
02 16 49 52|CC|Okay.||
|CC|Jack. The answer to your question is the center spot is weighted for 60 percent of the reading and the rest of it for 40 percent. Over.||
|LMP|Okay. That - that makes sense. That would explain why the needle moved as I moved it across the series of spots.||
02 16 51 48|CC|Roger. Note: At 2 days 17 hours, the GET in the MCC was updated. To correlate times from this point on, add 2 hours 40 minutes to those shown in this transcript to make them correspond to MCC GET.||
02 17 00 42|CDR|Gordo, we're - we're ready any time you are for that update. And after we get the T , and everything ephem squared away, we'll go into ALFMED.||
|CC|Roger. Stand by on that, Geno; and we'll be with you in a minute.||
|CDR|Hello, Robert. How are you today?||
|CC|Real fine, Gene. You're sounding great.||
||||
Tape 45/4||||
02 17 01 06|CDR|Doing great out here.||
02 17 03 43|CC CMP|Geno, we're ready for the clock update. We'd like POO and ACCEPT. And we're got two loads to put in, so it will take a couple of minutes here. Okay, you got it?||
02 17 03 58|CC|Thank you, Ron.||
02 17 06 08|CC|17, Houston. I've got an update on your flyby maneuver pad due to this clock update. Would you like to copy it?||
|CDR|Stand by just 1 second (music).||
|LMP|Okay, Houston. Go ahead with the flyby pad.||
|CC|Okay, stand by 1 on that - on our end. We're done with the - we're done with the up-load. The computer is yours, and we need a read-out on the Tephem||
|LMP|Okay, that's in work.||
|CC|Okay, we've got the read-out.||
02 17 10 05|CC|17, Houston. The data looks good, and you're GO to copy it, and recommend you copy it into the Plight Plan Supplement. And that's on page 1-43 of the supplement.||
02 17 10 27|LMP|Okay, Houston. We have it.||
02 17 11 49|CC|And, 17, we got that flyby pad now. If you're still ready, we're ready.||
|LMP|Okay. Is this a full pad or just a change to the other one?||
|CC|It's just a change, Jack. It's a change to NOUN 83, the GETI, and a change to the bottom line, the GET of .05G. Just two changes.||
|LMP|Okay, go ahead.||
||||
||Tape 45/5||
|CC|Jack, if you'll just add 2 hours and 40 minutes to each one of them, that's it. The GETI is 081:54:43.49. The GET of .05G, 156:04:03- Jack, I guess I read 8l. I was looking at the old pad. It's 83 - 083 - on the GETI.||
|LMP|You're too fast for me. I was just going to chew you out.||
|CC|Sorry about that, Jack. I got it around the room.||
|LMP|083 - (laughter) 083:54:43.49; 156:04:03.||
|CC|Roger.||
02 17 14 10|CDR|Okay, Bob. We got all of our clocks set on board.||
|CC|Roger. Understand.||
|CDR|What was the exact amount of that update time?||
|CC|Two hours, 40 minutes; 2 plus 40.||
|CDR|Okay, 2 plus 40, exactly. Thank you.||
|LMP|Okay, Bob. We're going to work up an appetite with the ALFMED today.||
|CC|Roger.||
|CDR|Hey, Bob. May be a little premature - but I don't think so - but I think there was some good thinking into that update, looking at the Flight Plan up until now and where we go from here. I don't think we - we overlooked a thing.||
|CC|Roger. Like I said the other night, we gave Tommy a gold star on that one.||
|CDR|Except I think he and Rita got in - in cahoots.||
|CC|A little soon for supper, huh?||
|CDR|Yes. We just finished lunch, and it's about time to eat again.||
|CC|That's known as the simulator step-ahead.||
||||
Tape 45/6||||
|LMP|Can you give us our distance from the Moon - from the Earth?||
|CC|Roger. Stand by on that.||
|LMP|Are we about 5000 miles closer now?||
|CC|Don't you wish.||
|LMP|Well, isn't that what - isn't that the way these step-aheads work?||
02 17 16 58|CC|Normally, yes. But this one didn't work that way. Jack, you're at 183,000 miles. It's really amazing how time flies when you're interested in your work, isn't it?||
02 17 18 36|CC|Jack, Houston. Did you read your - my last call with the distance?||
02 17 24 32|CDR|Houston, 17.||
|CC|Go ahead, 17.||
|LMP|Okay, Bob, we're getting ready for the ALFMED. I just took a red-filter and a blue-filter pictures, - On frame 4l now, with a 35-millimeter - pictures of the Earth. And I took them one stop smaller -that is, more open - than the lightmeter said, hoping to compensate for the small Earth. The Earth just barely fills the most inner - the innermost circle of the spotmeter. Also, there's a very strong band of clouds, shaped sort of like a narrow fir tree, with a base about 20 degrees of longitude west of Baja California, that extends up, I believe, into the vicinity of Hawaii. And the top terminates in a very strong northern cyclone pattern.||
|CC|Roger, Jack. Was your magazine Sierra Sierra?||
|LMP|That's affirm. Sierra Sierra.||
|CC|Roger, Jack. And you say that cloud is right -that cloud area is right near Baja California? I've got a picture of it here in front of me, from one of the satellites.||
||||
||Tape 45/7||
|LMP|No, it's about 20 degrees west - longitude degrees west of that.||
|CC|Yes. Okay, we've got it on the spot here.||
02 17 26 13|LMP|And maybe even more than that. Okay, maybe even more than that. It1s - it might be as much as 40 degrees west, and - Actually Hawaii may be on the west side of that. It's a little hard to tell. It's close enough to the LM that it's hard to say.||
|CC|Roger, Jack. I think I've got it on our map here. It shows a pretty heavy dense cloud area right . down in that area you're talking about.||
02 17 27 26|CDR|Okay, Bob. For the ALFMED, CDR will be in the left seat. CMP will be in the center seat with the ALFMED. For our reporting, when we get the VOX, we'll just call out our first names to shorten it and the comments following. And Jack will be recording.||
02 17 27 49|CC|Roger. We'll be listening.||
02 17 31 00|CMP|Okay, wait a minute. Houston, how do you read on VOX with the lightweight headset?||
|CC|Read you loud and clear, Ron.||
|CMP|Okay.||
|CMP|Yes. Wait a minute. Let me get this little old box set to go here, first.||
|CC|Okay.||
|CMP|Yes.||
02 17 32 09|CMP|Okay, UTILITY POWER is OFF.||
|SC|Yes. POWER switch is OFF. Okay, it's connected, now.||
02 17 32 33|CMP|Okay, UTILITY POWER is ON. Okay, let me get strapped in here, somehow, or I'll float all over.||
|CMP|(Music) Okay, let's see.||
||||
Tape 45/8||||
|CMP|Uh huh, I think I can.||
02 17 35 02|CMP|Okay, my blindfold's going on, now.||
|CMP|Okay. Sounds like they clipped. Okay, somebody will have to help me put this thing on now; yes , just kind of like so; yes. It goes around the old - -||
|SC|Yes, but you ought to ... kind of maintain your head in the same position, if you can.||
|CMP|... to operate now?||
02 17 37 57|SC|No, Just turn it down a little bit.||
|CMP|Go to operate while you're taking the pictures there (chuckle).||
|CDR|Hello, Houston. CDR put his blindfold on at 68:18.||
|CC|Okay, we copy that.||
02 17 39 12|CDR|And how do you read me in VOX, Bob? This is Gene.||
|CC|Read you loud and clear, Gene.||
|CDR|Okay, I'm conducting the experiment. And the -frame Sierra Sierra is now at 45. I got two shots. One - two from the side and two from the bottom.||
|CC|Roger. Copy.||
|CMP|Hey, looks like a countdown for ready to go, Jack?||
|CDR|Hey, Bob, does it make any difference if your eyes are opened or closed?||
|CC|(Chuckle) It may be a personal thing, Gene. I -This is Stu. I had to have my eyes closed but give it either way.||
|CDR|Okay; thank you.||
|CMP|Okay, we'll count down to start. 3, 2, 1 -||
02 17 40 28|CMP|MARK it. It's buzzing.||
||||
||Tape 45/9||
02 17 40 52|CDR|Yes.||
|SC|...||
02 17 45 35|CDR|Change it. The other side is not very good.||
|CMP|... two.||
02 17 46 08|CDR|MARK. Gene. I've got a series of random lines, which do not appear to be the width of my field of view, that are moving like a flashing horizon with thunderstorms on the horizon. They're dimly flashing, and they're moving across the eye from left to right and from top to bottom, individually. Both eyes. It's stopped now.||
02 17 47 03|CDR|MARK, this is Gene again. Going from the upper left to the bottom right. Lines of the same sort of thing. Dimly lit flashing horizon-type flashes. But they're linear. They're linear, and they tend to come from the - either the upper left or the upper right and work their way downward. Now they've stopped. Both eyes.||
02 17 48 50|CDR|MARK. Gene again. Both eyes. This time the same flashes on the horizon, but they don't seem to be moving out of both eyes. Tend to be up at the tops of both eyes. Just rapid, sequential, lightninglike flashes. And they've stopped.||
02 17 50 00|CDR|MARK. Gene again. Similar type of flashes. They don't seem to be moving, but they're coming from the right of the right eye and from the upper left of the right eye. And I can actually see an outline of a - of a curved horizon, and the flashes are coming out from behind it. They've stopped.||
02 17 50 46|CDR|MARK. Gene again. I see - peripherally out of my right eye - I cannot see these flashes - but I can see peripherally the right-hand and upper-right-hand side of my right eye being lit up.||
|CDR|Pardon?||
|SC|||
|CDR|This last one? They were peripherally. I couldn't see them. All I know is that there was some light out - peripherally out - yes, but a flashing glow.||
||||
Tape 45/10||||
02 17 52 08|CDR|Oh, man, there is a good one. The left eye, right in the middle, it's - almost a purple flash. It's still going. Right in the middle of my eye, and it's coming out from behind a - a horizon that is almost - It starts out as a semicircle and then folds into a point like on a pencil. And then it disappears. That's the horizon, and the light is flashing from behind It. It's gone.||
02 17 53 31|CC|Hey, Gene, Houston.||
|CDR|Go ahead.||
|CC|Okay. According to all our experts here, the phenomena you're describing is pretty much the phosphene effect - sort of like when you rub your eyes or squint your eyes too hard - because the effect is lasting too long. The streaks or the flashing that we're looking for are very fast, and they do not remain as a scene to your eye. And I guess the only thing we could say would be to maybe either relax your squint a little bit or to ... the blindfold's on exceptionally tight. I know this sounds kind of screwy, but those are the words that we would like to - like to say to you. But the actual phenomena we're looking for will be a very short-lived phenomena. It will either be a flash or a very fast streak. Something along this - We're not trying to load the data, but we feel you're describing a different phenomena.||
02 17 55 20|CDR|Stu, we lost all that last conversation. You better repeat it.||
|CC|Okay, Gene. Sorry about that, and here I thought I had waxed so eloquently. But the - the effect you're describing is an effect that can come from rubbing your eyes or perhaps squinting too hard. But the effect we're looking for - and I guess we're really not trying to load the data - but the effect that we're looking for is a very short-lived phenomena and would not - -||
02 17 55 50|CMP|MARK. Ron. I got one. In the right eye, Coming from - back - going towards ... Very narrow streak.||
||||
||Tape 45/11||
|CC|And, Gene, our only words of wisdom are try to relax the - the eyes a little bit or if you have the blindfold on exceptionally tight, you might work on that. But the - just - I guess sort of relax and see if we can see the other - the other phenomena.||
02 17 56 28|CDR|Okay.||
02 17 59 26|CMP|MARK, Ron. One about 12:00 in the right eye; looked like it was just a spot.||
||END OF TAPE||
||||
||Tape 46/1||
|APOLLO|17 AIR-TO-GROUND VOICE TRANSCRIPTION||
02 18 02 43|CMP|About 15 seconds ago. It's so dim I hardly noticed what it was, but kind of starting in the left eye and then - just a flash in the left eye and then a flash in the right eye; very dim. Going left -from left to right.||
02 18 04 38|CMP|MARK. Can't tell if it's right or left eye. Looks like it's almost between the two eyes. There's a -||
02 18 04 47|CMP|MARK. One in the left eye. Just about right in the center. Spot; no streak or anything, just a spot. First spot seemed to be right between the two eyes, upper half of the field of view.||
02 18 08 43|CDR|MARK; Gene. Streak from the upper right, of the right eye, down to about the middle.||
02 18 10 24|CMP|MARK; Ron. About 8 o'clock ... diameter out, just a bright flash; it's the brightest flash I've seen yet. Left eye.||
02 18 10 45|CDR|"Just about a second or two after Ron said ""Mark,"" I saw a vertical bright line in the left side of the left eye; just flashed."||
02 18 11 36|CMP|It was the greatest intensity - the intensity on that last one I had - but - the brightness was there, but it was kind of dull glow to it. It wasn't a - a spot that you could really focus on.||
02 18 13 22|CMP|MARK; Ron. Left eye, about 09:30, half way - -||
02 18 13 29|CDR|MARK - -||
|CMP|- - to the left.||
|CDR|- - Gene. Left eye, very bright spot; left eye, left side about halfway in towards the middle. That was the brightest one I've seen, and it was Just a spot.||
|CMP|Ron. The intensity of the last one I had was -oh, a fourth of the bright one I had before that.||
||||
Tape 46/2||||
|CMP|Spot. Yes, on the left eye.||
02 18 15 08|CMP|MARK about 5 seconds ago, about 6 o'clock in the right eye.||
02 18 15 15|CMP|MARK. Right between the two eyes, seemed like. Both spots.||
02 18 15 27|CDR|MARK; Gene. A sharp line from the center of the left eye to the upper left-hand - upper left-hand side.||
02 18 16 4l|CDR|MARK; Gene. It's a very short - very short line, upper left hand of left eye going towards the right.||
02 18 17 32|CDR|MARK; Gene. Upper right eye, tangential to my eye, just a very short line. Moving - -||
02 18 17 44|CMP|MARK; Ron. Oh, a fourth of a diameter out in the right eye. Bright spot. Seemed like it was coming in. I could see the spot and then the streak. It went from that point kind of in - or up, I guess.||
02 18 19 53|CDR|MARK; Gene. A dull flash on the bottom inside corner of the right eye. Correction - -||
02 18 20 02|CMP|MARK; Ron. Go ahead, Gene.||
|CDR|Okay. Correction, Gene. That was on the left eye, that last one.||
02 18 20 11|CMP|The last one for Ron was at 10 o'clock. Three-fourths of the diameter out. Just a - ... was only about an eighth of an inch in diameter. Right eye.||
02 18 23 04|CDR|MARK; Gene.||
02 18 23 06|CDR|MARK again. A flash - first flash was in the left eye on the left side. It went vertal - vertically up and away. And following that was a flash in the identically same spot. It was a line flash, up and away. On the left side of each eye, and it went up in both cases, but they were split by about 2 seconds.||
||||
||Tape 46/3||
02 18 28 40|CMP|MARK; Ron. A fourth of the diameter out at 3 o'clock in the right eye. I mean a half a diameter - half a radius; put it that way.||
02 18 28 51|CDR|MARK; Gene. A flash across the bottom of the right eye coming inward from left to right.||
|CMP|On the last one, it looked like it was a - -||
02 18 29 15|CDR|MARK; Gene. Just a spot flash in the bottom of the left eye.||
|CMP|This is Ron. On my last one, it was just a spot flash. No direction to it at all.||
02 18 29 57|CMP|Ron; MARK, MARK; this is Ron. When I first said the word - it kind of looks like a - almost a sine wave transition from the corner upper at 10 o'clock in the right eye to about 2 o'clock in the left eye. Right between the two of them. The sin wave was - maybe two wiggles in it, and it was about a fourth of an inch long. Going from right to left, yes. And going into the left at about 2 o'clock.||
|CDR|Turn that music higher.||
|CMP|Yes.||
02 18 31 20|CMP|MARK; Ron. Seems like I looked up, and as I looked ¥ up, there was one in the left eye about 12 o'clock just a flash. On the outer periphery.||
02 18 38 01|CMP|MARK; Ron. ... down about 06:30; just a flash. Right eye.||
02 18 38 42|CMP|MARK; Ron. Left eye, about 03:30, three-quarters of the radius out. A very dim flash. About 03:30.||
02 l8 39 44|CMP|MARK; Ron. Left eye. Starting at 5 o'clock on the circumference going to 3 o'clock at about three-quarter diameter - three-quarter radius, I mean. Just a straight line.||
|CMP|Did I say left eye? I guess I meant did. Okay, let's - Okay, the motor quit.||
||||
Tape 46/4||||
02 18 4l 11|CDR|Okay. Is that it? Yes, I can get that, Gene.||
|CMP|Okay, you want to take a picture of it first? Okay, POWER ... Okay, stand by. 3,2,1-||
02 18 4l 59|CMP|MARK it. POWER switch OFF.||
|CDR|Say, Bob or Stu.||
|CC|Roger. Go ahead.||
02 18 42 34|CDR|Okay, add - to ad to today. Not last night, but -I guess the first night I was in bed - I definitely saw some of these - because I had a hard time going to bed, to start with - I saw some of the same peripheral horizon-type things you said were not the type of data you were looking for; but I also saw a - some sets of the streaks. And probably the one most imposing thing I remember is - and the last one I remember before falling asleep - was the fact that there was a very bright spot that flashed right between my eyes like a very bright headlight - like a train coming at you, only with a flash. It's difficult probably to estimate the frequency of any of those because I was in a -sort of a sleep-hazy mode.||
|CC|Roger.||
|CDR|But then, as today, I saw some that flashed and lit up the horizon and some that lit up peripherally; and I guess, as you say, that's a different kind of data, but I did see them there and they impressed me.||
|CC|Okay. We got all that, Gene.||
|CDR|Okay.||
|CMP|And it might be interesting to know I've never seen it before today,||
|CC|Hey, Gene, we appreciate all the data. We were just trying to make the data fit the curve; you know the old trick.||
||||
||Tape 46/5||
02 i8 44 40|CDR|Okay, I just wanted you to - just told them like we saw them. That's all.||
|CC|Roger.||
|CDR|I will say one thing, though; no question in my mind but that they're there. Last trip I took, I guess I just wasn't looking for them or paying any attention to them. Maybe they were there and I ignored them because of other things. But they're there.||
|LMP|Okay, all you flash bugs down there - or flashbulbs I guess is the word - frame 50. I just took four pictures to show - two on the side and two on the bottom - to show the position of the ALFMED, and one of them of each set was focused on the ALFMED. The others were focused on the - the other set was focused on the struts.||
|CC|Roger, Jack.||
|LMP|And when you don't have anything else to do, why don't you have somebody predict where the S-IVB is. I think I've got her spotted - behind us and above us with respect to the Earth and our travel from it.||
|CC|FIDO just went out and shot himself, but we'll get working on it.||
|LMP|Oh, don't worry about it. Shoot. I thought you guys might have an idea off-the-cuff there.||
|CC|No, what's humorous on this, Jack, is they have really been working on that S-IVB impact point -, and they've really been - it's been a - a real difficult problem for them so far.||
|LMP|I'll tell you, I bet you Ron could give a star sighting on it (laughter). I looked at it through the monocular and sure looks like the S-IVB.||
|CC|Jack, we're not doubting you at all. We could probably start cranking it right now.||
||||
Tape 46/6||||
02 18 46 46|CC|Jack, are you sto - you all stowing the ALFMED now or are you done?||
|CMP|What's that, Bob?||
|CC|Are you all done with the ALFMED now, Ron?||
|CMP|Yes, I've got to get it to - get the plate moved back down there yet.||
|CC|Okay, Ron - -||
|CMP|... get the blindfold off first so I can see what I'm doing.||
|CC|Roger. I just want you to know. We've got a real long update coming up to you here on the LOI abort charts and that - and it's going to be, probably, a difficult readup. And you're the most familiar with the charts; you probably would want to take them. But whenever you want to take them, they are on - charts on page 3-8l, 3-82, and then the cue card for LOI limits. Whenever you want to take them. It will be a lengthy one.||
|CMP|Stand by, Bob. Let us get squared away from the ALFMED; then we can get going on that.||
|CC|No, I don't want to hurry you, Ron. I just want you to know what - when - just get yourself comfortable and be ready to take them whenever you want them. It's going to be a lengthy time, though.||
02 18 47 51|CMP|Okay.||
